timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1605980289755,3,home-10,304,Not Modified,Thread Group 1-1,,true,,206,489,1,1,http://localhost/llb/Scripts/Auto/04-jquery-jtemplates.js,0,0,0
1605980289757,4,home-11,304,Not Modified,Thread Group 1-1,,true,,206,481,1,1,http://localhost/llb/Scripts/Auto/05-json2.min.js,0,0,0
1605980289758,2,home-12,304,Not Modified,Thread Group 1-1,,true,,206,473,1,1,http://localhost/llb/Scripts/Auto/blog.js,0,0,0
1605980289758,4,home-13,304,Not Modified,Thread Group 1-1,,true,,206,497,1,1,http://localhost/llb/scripts/syntaxhighlighter/scripts/XRegExp.js,0,0,0
1605980289758,2,home-14,304,Not Modified,Thread Group 1-1,,true,,206,496,1,1,http://localhost/llb/scripts/syntaxhighlighter/scripts/shCore.js,0,0,0
1605980289760,3,home-15,304,Not Modified,Thread Group 1-1,,true,,206,502,1,1,http://localhost/llb/scripts/syntaxhighlighter/scripts/shAutoloader.js,0,0,0
1605980289761,3,home-16,304,Not Modified,Thread Group 1-1,,true,,205,492,1,1,http://localhost/llb/scripts/syntaxhighlighter/shActivator.js,0,0,0
1605980289762,2,home-17,304,Not Modified,Thread Group 1-1,,true,,226,527,1,1,http://localhost/llb/WebResource.axd?d=pynGkmcFUV13He1Qd6_TZKFmBG-AUY7YwSX-Eh_-So8UKa0fIVRDpGlQdJn4r3q4SNLVEw2&t=637322025772739184,0,0,0
1605980289762,3,home-18,304,Not Modified,Thread Group 1-1,,true,,206,486,1,1,http://localhost/llb/Content/images/blog/rssButton.png,0,0,0
1605980289762,39,home-19,304,Not Modified,Thread Group 1-1,,true,,375,475,1,1,http://www.gravatar.com/avatar/6d639091c771c54398e476fbbabb2ce4.jpg?d=identicon,0,0,0
1605980289764,37,home-20,304,Not Modified,Thread Group 1-1,,true,,375,475,1,1,http://www.gravatar.com/avatar/7d4c5e457ffa85de773ab9483bf20bee.jpg?d=identicon,0,0,0
1605980289826,93,home,200,OK,Thread Group 1-1,text,true,,33342,10053,1,1,http://localhost/llb/,28,0,0
1605980289826,28,home-0,200,OK,Thread Group 1-1,text,true,,20216,367,1,1,http://localhost/llb/,28,0,0
1605980289858,3,home-1,304,Not Modified,Thread Group 1-1,,true,,206,476,1,1,http://localhost/llb/Content/Auto/Global.css,0,0,0
1605980289858,61,home-2,200,OK,Thread Group 1-1,text,true,,8803,457,1,1,"https://fonts.googleapis.com/css?family=Roboto:300,400,500,700",59,0,0
1605980289858,4,home-3,304,Not Modified,Thread Group 1-1,,true,,206,490,1,1,http://localhost/llb/Custom/Themes/Standard/css/styles.css,0,0,0
1605980289858,5,home-4,304,Not Modified,Thread Group 1-1,,true,,206,487,1,1,http://localhost/llb/Content/images/blog/blogengine.ico,0,0,0
1605980289858,3,home-5,304,Not Modified,Thread Group 1-1,,true,,206,496,1,1,http://localhost/llb/scripts/syntaxhighlighter/styles/shCore.css,0,0,0
1605980289858,3,home-6,304,Not Modified,Thread Group 1-1,,true,,206,504,1,1,http://localhost/llb/scripts/syntaxhighlighter/styles/shThemeDefault.css,0,0,0
1605980289862,2,home-7,304,Not Modified,Thread Group 1-1,,true,,258,410,1,1,http://localhost/llb/en-us.res.axd,0,0,0
1605980289861,4,home-8,304,Not Modified,Thread Group 1-1,,true,,206,488,1,1,http://localhost/llb/Scripts/Auto/01-jquery-1.9.1.min.js,0,0,0
1605980289862,3,home-9,304,Not Modified,Thread Group 1-1,,true,,206,485,1,1,http://localhost/llb/Scripts/Auto/02-jquery.cookie.js,0,0,0
1605980289862,4,home-10,304,Not Modified,Thread Group 1-1,,true,,206,489,1,1,http://localhost/llb/Scripts/Auto/04-jquery-jtemplates.js,0,0,0
1605980289863,3,home-11,304,Not Modified,Thread Group 1-1,,true,,206,481,1,1,http://localhost/llb/Scripts/Auto/05-json2.min.js,0,0,0
1605980289865,3,home-12,304,Not Modified,Thread Group 1-1,,true,,206,473,1,1,http://localhost/llb/Scripts/Auto/blog.js,0,0,0
1605980289865,2,home-13,304,Not Modified,Thread Group 1-1,,true,,206,497,1,1,http://localhost/llb/scripts/syntaxhighlighter/scripts/XRegExp.js,0,0,0
1605980289865,2,home-14,304,Not Modified,Thread Group 1-1,,true,,206,496,1,1,http://localhost/llb/scripts/syntaxhighlighter/scripts/shCore.js,0,0,0
1605980289866,3,home-15,304,Not Modified,Thread Group 1-1,,true,,206,502,1,1,http://localhost/llb/scripts/syntaxhighlighter/scripts/shAutoloader.js,0,0,0
1605980289866,3,home-16,304,Not Modified,Thread Group 1-1,,true,,205,492,1,1,http://localhost/llb/scripts/syntaxhighlighter/shActivator.js,0,0,0
1605980289868,3,home-17,304,Not Modified,Thread Group 1-1,,true,,226,527,1,1,http://localhost/llb/WebResource.axd?d=pynGkmcFUV13He1Qd6_TZKFmBG-AUY7YwSX-Eh_-So8UKa0fIVRDpGlQdJn4r3q4SNLVEw2&t=637322025772739184,0,0,0
1605980289868,3,home-18,304,Not Modified,Thread Group 1-1,,true,,206,486,1,1,http://localhost/llb/Content/images/blog/rssButton.png,0,0,0
1605980289868,40,home-19,304,Not Modified,Thread Group 1-1,,true,,375,475,1,1,http://www.gravatar.com/avatar/6d639091c771c54398e476fbbabb2ce4.jpg?d=identicon,0,0,0
1605980289869,39,home-20,304,Not Modified,Thread Group 1-1,,true,,375,475,1,1,http://www.gravatar.com/avatar/7d4c5e457ffa85de773ab9483bf20bee.jpg?d=identicon,0,0,0
1605980289936,107,home,200,OK,Thread Group 1-1,text,true,,33342,10053,1,1,http://localhost/llb/,22,0,0
1605980289936,22,home-0,200,OK,Thread Group 1-1,text,true,,20216,367,1,1,http://localhost/llb/,22,0,0
1605980289962,3,home-1,304,Not Modified,Thread Group 1-1,,true,,206,476,1,1,http://localhost/llb/Content/Auto/Global.css,0,0,0
1605980289962,66,home-2,200,OK,Thread Group 1-1,text,true,,8803,457,1,1,"https://fonts.googleapis.com/css?family=Roboto:300,400,500,700",62,0,0
1605980289962,3,home-3,304,Not Modified,Thread Group 1-1,,true,,206,490,1,1,http://localhost/llb/Custom/Themes/Standard/css/styles.css,0,0,0
1605980289962,3,home-4,304,Not Modified,Thread Group 1-1,,true,,206,487,1,1,http://localhost/llb/Content/images/blog/blogengine.ico,0,0,0
1605980289962,3,home-5,304,Not Modified,Thread Group 1-1,,true,,206,496,1,1,http://localhost/llb/scripts/syntaxhighlighter/styles/shCore.css,0,0,0
1605980289962,3,home-6,304,Not Modified,Thread Group 1-1,,true,,206,504,1,1,http://localhost/llb/scripts/syntaxhighlighter/styles/shThemeDefault.css,0,0,0
1605980289965,3,home-7,304,Not Modified,Thread Group 1-1,,true,,258,410,1,1,http://localhost/llb/en-us.res.axd,0,0,0
1605980289965,3,home-8,304,Not Modified,Thread Group 1-1,,true,,206,488,1,1,http://localhost/llb/Scripts/Auto/01-jquery-1.9.1.min.js,0,0,0
1605980289965,5,home-9,304,Not Modified,Thread Group 1-1,,true,,206,485,1,1,http://localhost/llb/Scripts/Auto/02-jquery.cookie.js,0,0,2
1605980289966,2,home-10,304,Not Modified,Thread Group 1-1,,true,,206,489,1,1,http://localhost/llb/Scripts/Auto/04-jquery-jtemplates.js,0,0,0
1605980289966,2,home-11,304,Not Modified,Thread Group 1-1,,true,,206,481,1,1,http://localhost/llb/Scripts/Auto/05-json2.min.js,0,0,0
1605980289968,3,home-12,304,Not Modified,Thread Group 1-1,,true,,206,473,1,1,http://localhost/llb/Scripts/Auto/blog.js,0,0,0
1605980289968,3,home-13,304,Not Modified,Thread Group 1-1,,true,,206,497,1,1,http://localhost/llb/scripts/syntaxhighlighter/scripts/XRegExp.js,0,0,0
1605980289969,2,home-14,304,Not Modified,Thread Group 1-1,,true,,206,496,1,1,http://localhost/llb/scripts/syntaxhighlighter/scripts/shCore.js,0,0,0
1605980289969,3,home-15,304,Not Modified,Thread Group 1-1,,true,,206,502,1,1,http://localhost/llb/scripts/syntaxhighlighter/scripts/shAutoloader.js,0,0,0
1605980289970,4,home-16,304,Not Modified,Thread Group 1-1,,true,,205,492,1,1,http://localhost/llb/scripts/syntaxhighlighter/shActivator.js,0,0,0
1605980289971,4,home-17,304,Not Modified,Thread Group 1-1,,true,,226,527,1,1,http://localhost/llb/WebResource.axd?d=pynGkmcFUV13He1Qd6_TZKFmBG-AUY7YwSX-Eh_-So8UKa0fIVRDpGlQdJn4r3q4SNLVEw2&t=637322025772739184,0,0,0
1605980289971,5,home-18,304,Not Modified,Thread Group 1-1,,true,,206,486,1,1,http://localhost/llb/Content/images/blog/rssButton.png,0,0,0
1605980289974,69,home-19,304,Not Modified,Thread Group 1-1,,true,,375,475,1,1,http://www.gravatar.com/avatar/6d639091c771c54398e476fbbabb2ce4.jpg?d=identicon,0,0,35
1605980289972,37,home-20,304,Not Modified,Thread Group 1-1,,true,,375,475,1,1,http://www.gravatar.com/avatar/7d4c5e457ffa85de773ab9483bf20bee.jpg?d=identicon,0,0,0
1605980290058,90,home,200,OK,Thread Group 1-1,text,true,,33342,10053,1,1,http://localhost/llb/,28,0,0
1605980290058,28,home-0,200,OK,Thread Group 1-1,text,true,,20216,367,1,1,http://localhost/llb/,28,0,0
1605980290091,9,home-1,304,Not Modified,Thread Group 1-1,,true,,206,476,1,1,http://localhost/llb/Content/Auto/Global.css,0,0,0
1605980290091,57,home-2,200,OK,Thread Group 1-1,text,true,,8803,457,1,1,"https://fonts.googleapis.com/css?family=Roboto:300,400,500,700",51,0,0
1605980290091,4,home-3,304,Not Modified,Thread Group 1-1,,true,,206,490,1,1,http://localhost/llb/Custom/Themes/Standard/css/styles.css,0,0,0
1605980290091,3,home-4,304,Not Modified,Thread Group 1-1,,true,,206,487,1,1,http://localhost/llb/Content/images/blog/blogengine.ico,0,0,0
1605980290091,4,home-5,304,Not Modified,Thread Group 1-1,,true,,206,496,1,1,http://localhost/llb/scripts/syntaxhighlighter/styles/shCore.css,0,0,0
1605980290091,6,home-6,304,Not Modified,Thread Group 1-1,,true,,206,504,1,1,http://localhost/llb/scripts/syntaxhighlighter/styles/shThemeDefault.css,0,0,0
1605980290094,3,home-7,304,Not Modified,Thread Group 1-1,,true,,258,410,1,1,http://localhost/llb/en-us.res.axd,0,0,0
1605980290095,6,home-8,304,Not Modified,Thread Group 1-1,,true,,206,488,1,1,http://localhost/llb/Scripts/Auto/01-jquery-1.9.1.min.js,0,0,0
1605980290096,2,home-9,304,Not Modified,Thread Group 1-1,,true,,206,485,1,1,http://localhost/llb/Scripts/Auto/02-jquery.cookie.js,0,0,0
1605980290097,3,home-10,304,Not Modified,Thread Group 1-1,,true,,206,489,1,1,http://localhost/llb/Scripts/Auto/04-jquery-jtemplates.js,0,0,0
1605980290098,5,home-11,304,Not Modified,Thread Group 1-1,,true,,206,481,1,1,http://localhost/llb/Scripts/Auto/05-json2.min.js,0,0,0
1605980290098,3,home-12,304,Not Modified,Thread Group 1-1,,true,,206,473,1,1,http://localhost/llb/Scripts/Auto/blog.js,0,0,0
1605980290100,6,home-13,304,Not Modified,Thread Group 1-1,,true,,206,497,1,1,http://localhost/llb/scripts/syntaxhighlighter/scripts/XRegExp.js,0,0,0
1605980290101,3,home-14,304,Not Modified,Thread Group 1-1,,true,,206,496,1,1,http://localhost/llb/scripts/syntaxhighlighter/scripts/shCore.js,0,0,0
1605980290101,4,home-15,304,Not Modified,Thread Group 1-1,,true,,206,502,1,1,http://localhost/llb/scripts/syntaxhighlighter/scripts/shAutoloader.js,0,0,0
1605980290102,3,home-16,304,Not Modified,Thread Group 1-1,,true,,205,492,1,1,http://localhost/llb/scripts/syntaxhighlighter/shActivator.js,0,0,0
1605980290103,5,home-17,304,Not Modified,Thread Group 1-1,,true,,226,527,1,1,http://localhost/llb/WebResource.axd?d=pynGkmcFUV13He1Qd6_TZKFmBG-AUY7YwSX-Eh_-So8UKa0fIVRDpGlQdJn4r3q4SNLVEw2&t=637322025772739184,0,0,0
